ID;Nazwa;Marka;Model;Kategoria;Opis;Cena;URL_zdjecia
50;Sneakersy GO SOFT;Go Soft ;GF19F295A-8 Brown ;Męskie@Półbuty;Przyciągające uwagę buty marki Go Soft. Lekki wygląd zawdzięczają cholewce: Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. We wnętrzu butów materiał. Wkładka to materiał. Materiał podeszwy to wysokogatunkowe tworzywo. W butach zastosowano technologię Light Outsole, Memory Foam. Buty na co dzień - ponadczasowe i uniwersalne. ;129,99 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/5/9/5903419733116_01_pa.jpg
51;Półbuty QUAZI;QUAZI ;QZ-13-03-000378 118 ;Męskie@Półbuty;QUAZI proponuje klasykę w odświeżonym wydaniu. Przyjemnie układająca się na stopie cholewka to Skóra naturalna - Licowa, Zamsz. Lepszą oddychalność zapewnia materiał we wnętrzu. Buty posiadają wkładkę - to materiał. Podeszwa typowa dla fasonu, to wysokogatunkowe tworzywo. To ponadczasowy fason o eleganckim wykończeniu. ;279,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206227225_01_ai.jpg
52;Półbuty CLARKS;Clarks ;Becken Lace 261452957 Black Leather ;Męskie@Półbuty;Zgrabne półbuty marki Clarks. Wierzchnią część butów tworzy Skóra naturalna - Licowa. We wnętrzu butów materiał, skóra. Komfort noszenia podnosi wkładka: materiał, skóra. Podeszwa typowa dla fasonu, to wysokogatunkowe tworzywo. To ponadczasowy, szykowny model. ;219,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000201378588_01_pp.jpg
53;Półbuty LASOCKI FOR MEN;Lasocki For Men ;MI08-C801-771-01 Brown ;Męskie@Półbuty;W propozycjach marki Lasocki For Men męskie buty o perfekcyjnym wykończeniu. Przyjemnie układająca się na stopie cholewka to Skóra naturalna - Licowa. Posiadają wyściółkę, którą tworzy skóra. We wnętrzu butów znajduje się wkładka: skóra. Podeszwa solidna, jej główny składnik to wysokogatunkowe tworzywo. Buty wzbogacono o technologię XL Extralight. To ponadczasowy fason o eleganckim wykończeniu. ;229,99 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/5/9/5903419693526_1_.jpg
54;Półbuty SERGIO BARDI;Sergio Bardi ;MI08-C770-768-13EO Cobalt Blue ;Męskie@Półbuty;Zgrabne półbuty marki Sergio Bardi. Cholewkę tworzy Skóra naturalna - Licowa. We wnętrzu butów materiał, skóra. Komfort noszenia podnosi wkładka: skóra. Podeszwa typowa dla fasonu, to wysokogatunkowe tworzywo. To ponadczasowy fason o eleganckim wykończeniu. ;249,99 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/5/9/5903698158310_01_rz_1.jpg
55;Buty NIKE;NIKE ;Air Max Excee CD4165 100 White/Black/Pure Platinum ;Męskie@Półbuty;Przyciągające uwagę buty marki NIKE. W cholewce dominuje Skóra naturalna - Licowa, Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Posiadają wyściółkę - to materiał. We wnętrzu butów znajduje się wkładka: materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Buty wzbogacono o technologię Air Max, Nike Air. Stylowe i przyjemne w noszeniu buty codzienne. ;359,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207371248_01_sw.jpg
56;Buty adidas;adidas, adidas Originals ;Basket Profi FW3100 Cblack/Ftwwht/Goldmt ;Męskie@Półbuty;Przyciągające uwagę buty marki adidas. W cholewce dominuje Skóra naturalna - Zamsz, Skóra ekologiczna - Skóra ekologiczna. Posiadają wyściółkę - to materiał, skóra ekologiczna. Komfort noszenia podnosi wkładka: materiał. Podeszwa to wysokogatunkowe tworzywo. Buty na co dzień - ponadczasowe i uniwersalne. ;259,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206759245_01_ts.jpg
57;Buty adidas;adidas, adidas Originals ;Zx Flux S32277 Ftwwht/Ftwwht/Clgrey ;Męskie@Półbuty;Miejski styl i wygoda od marki adidas. Wygodnie wyprofilowana cholewka to Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Wnętrze oddychające: materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa - wysokogatunkowe tworzywo. W butach zastosowano technologię EVA, Torsion. Ten model będzie doskonałym uzupełnieniem codziennego stroju. ;249,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000198765422_01_1_.jpg
58;Buty NIKE;NIKE ;Air Max Exosense CK6811 100 White/White/Black/Chile Red ;Męskie@Półbuty;Klasyczna propozycja marki NIKE. W cholewce dominuje Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Wewnętrzna wyściółka to materiał. Wkładka to materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Buty wzbogacono o technologię Air Max. Stylowe i przyjemne w noszeniu buty codzienne. ;419,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000208065641_01_rz.jpg
59;Sneakersy LANETTI;Lanetti ;19MC2071-1 Navy ;Męskie@Półbuty;Modna propozycja marki Lanetti. Cholewka wyprofilowana z najlepszych surowców: Skóra ekologiczna - Skóra ekologiczna. Wewnętrzna wyściółka to materiał. We wnętrzu butów znajduje się wkładka: materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Buty na co dzień - ponadczasowe i uniwersalne. ;119,99 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/5/9/5903419766046_01_rz.jpg
60;Sneakersy BOSS;Boss ;Lighter 50370438 10199225 01 Black 001 ;Męskie@Półbuty;Przyciągające uwagę buty marki Boss. W cholewce dominuje Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Posiadają wyściółkę - to materiał. We wnętrzu butów znajduje się wkładka: materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Buty na co dzień - ponadczasowe i uniwersalne. ;469,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000201406007_1__pl.jpg
61;Buty adidas;adidas, adidas Originals ;Swift Run Rf FV5358 Ftwwht/Cblack/Ftwwht ;Męskie@Półbuty;Klasyczna propozycja marki adidas. W cholewce dominuje Materiał - Materiał. Posiadają wyściółkę - to materiał. We wnętrzu butów znajduje się wkładka: materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Buty wzbogacono o technologię EVA. Buty na co dzień - ponadczasowe i uniwersalne. ;239,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206759894_01_rz.jpg
62;Sneakersy ECCO;ECCO ;St. 1 M 83623452403 Black/Marine/Ombre/Sky Blue ;Męskie@Półbuty;Przyciągające uwagę buty marki ECCO. Lekki wygląd zawdzięczają cholewce: Skóra naturalna - Licowa. We wnętrzu butów materiał. Wkładka to materiał. Podeszwa to poliuretan. W butach zastosowano technologię DIP, ECCO FLUIDFORM™ Direct Comfort, ECCO SHOCK THRU, PU (Poliuretan). Buty na co dzień - ponadczasowe i uniwersalne. ;529,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207698727_01_sw.jpg
63;Sneakersy SAUCONY;Saucony ;Jazz Original Vintage S70485-2 Gry/Blu/Pink ;Męskie@Półbuty;Przyciągające uwagę buty marki Saucony. W cholewce dominuje Materiał - Materiał. Wewnętrzna wyściółka to materiał. We wnętrzu butów znajduje się wkładka: materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Model wyposażono w technologię EVA, Removable Insole, Xt-600. Stylowe i przyjemne w noszeniu buty codzienne. ;259,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207037946_01_mt.jpg
64;Mokasyny GINO ROSSI;Gino Rossi ;MI23-ASTER-01 Camel ;Męskie@Półbuty;Klasyczna propozycja marki Gino Rossi. Cholewka wyprofilowana z najlepszych surowców: Skóra naturalna - Licowa, Zamsz. We wnętrzu butów skóra. We wnętrzu butów znajduje się wkładka: skóra. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;139,97 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/5/9/5903419356476_1_.jpg
65;Mokasyny GINO ROSSI;Gino Rossi ;MMU521-BARI-01 Cobalt Blue ;Męskie@Półbuty;Klasyczna propozycja marki Gino Rossi. Cholewka wyprofilowana z najlepszych surowców: Skóra naturalna - Licowa. Posiadają wyściółkę - to skóra. Komfort noszenia podnosi wkładka: skóra. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;139,97 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/5/9/5903419479267_1_.jpg
66;Mokasyny TOMMY HILFIGER;Tommy Hilfiger ;Classic Suede Driver FM0FM02725 Deep Burgundy XIH ;Męskie@Półbuty;Modna propozycja marki TOMMY HILFIGER. Cholewka wyprofilowana z najlepszych surowców: Skóra naturalna - Zamsz. We wnętrzu butów skóra. We wnętrzu butów znajduje się wkładka: skóra. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Buty na co dzień - ponadczasowe i uniwersalne. ;459,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207905207_01_rz.jpg
67;Mokasyny VAGABOND;Vagabond ;Wayne 4768-140-16 Mud ;Męskie@Półbuty;Klasyczna propozycja marki Vagabond. Lekki wygląd zawdzięczają cholewce: Skóra naturalna - Zamsz. Posiadają wyściółkę - to skóra. We wnętrzu butów znajduje się wkładka: skóra. Materiał podeszwy to wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;349,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206977380_01_sw.jpg
68;Sneakersy NEW BALANCE;New Balance ;ML393SS1 Granatowy ;Męskie@Półbuty;Przyciągające uwagę buty marki New Balance. Cholewka wyprofilowana z najlepszych surowców: Skóra naturalna - Zamsz, Materiał - Materiał. We wnętrzu butów materiał. Komfort noszenia podnosi wkładka: materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Buty wzbogacono o technologię EVA. Te buty to miejski styl w dobrym wydaniu. ;219,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207743953_01_pa.jpg
69;Sneakersy NEW BALANCE;New Balance ;MRL247OC Czarny ;Męskie@Półbuty;Klasyczna propozycja marki New Balance. Lekki wygląd zawdzięczają cholewce: Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Wewnętrzna wyściółka to materiał. Wkładka to materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Buty wzbogacono o technologię Rev Lite. Buty na co dzień - ponadczasowe i uniwersalne. ;289,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000201110560_01_kb.jpg
70;Buty NIKE;NIKE ;Air Max 270 React CT1280 101 White/Laser Blue/Wolf Grey ;Męskie@Półbuty;Modna propozycja marki NIKE. Lekki wygląd zawdzięczają cholewce: Materiał - Materiał. We wnętrzu butów materiał. Wkładka to materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. W butach zastosowano technologię Max Air, Nike React. Buty na co dzień - ponadczasowe i uniwersalne. ; 679,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207997035_01_sw.jpg
71;Sneakersy PUMA;Puma ;Turino 371113 06 Rosewater/Pwht/Whis/Wht ;Męskie@Półbuty;Uniwersalna propozycja marki Puma. Wygodnie wyprofilowana cholewka to Skóra naturalna - Zamsz, Skóra ekologiczna - Skóra ekologiczna. We wnętrzu butów materiał. Komfort noszenia podnosi wkładka: materiał. Podeszwa - wysokogatunkowe tworzywo. W butach zastosowano technologię SoftFoam. Kobiece i przyjazne dla stopy, będą bazą dla całego stroju. ;159,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207020412_1_.jpg
72;Trzewiki NEW BALANCE;New Balance ;Classics H754LLB Brązowy ;Męskie@Półbuty;Modna propozycja marki New Balance. W cholewce dominuje Skóra naturalna - Licowa, Materiał - Materiał. We wnętrzu butów materiał. We wnętrzu butów znajduje się wkładka: materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;299,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/7/3/736627_new_balance_h754llb__01_kopia.jpg
73;Buty adidas;adidas, adidas Originals ;Superstar EG4959 Cblack/Ftwwht/Cblack ;Męskie@Półbuty;Klasyczna propozycja marki adidas. W cholewce dominuje Skóra naturalna - Pokryta tworzywem, Licowa. Posiadają wyściółkę - to materiał. Wkładka to materiał. Podeszwa to wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;269,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206712011_01__wj.jpg
74;Sneakersy NEW BALANCE;New Balance ;ML574GYZ Granatowy ;Męskie@Półbuty;Modna propozycja marki New Balance. Lekki wygląd zawdzięczają cholewce: Skóra naturalna - Licowa, Nubuk, Materiał - Materiał. Wewnętrzna wyściółka to materiał. Wkładka to materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. W butach zastosowano technologię ENCAP. Buty na co dzień - ponadczasowe i uniwersalne. ;369,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000208050623_01_bs_kopia.jpg
75;Sneakersy SPRANDI;Sprandi ;MP07-91305-02 Khaki ;Męskie@Półbuty;Klasyczna propozycja marki Sprandi. W cholewce dominuje Skóra naturalna - Zamsz, Materiał - Materiał. We wnętrzu butów materiał, skóra ekologiczna. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa to wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;159,99 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/5/9/5903419616488_01_rz.jpg
76;Sneakersy NEW BALANCE;New Balance ;ML565CPC Granatowy ;Męskie@Półbuty;Klasyczna propozycja marki New Balance. Cholewka wyprofilowana z najlepszych surowców: Skóra naturalna - Licowa, Zamsz, Materiał - Materiał. Posiadają wyściółkę - to materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa to wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;229,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206902184_01_ki.jpg
77;Sneakersy NEW BALANCE;New Balance ;ML311BNA Czarny ;Męskie@Półbuty;Przyciągające uwagę buty marki New Balance. Lekki wygląd zawdzięczają cholewce: Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Posiadają wyściółkę - to materiał. Komfort noszenia podnosi wkładka: materiał. Materiał podeszwy to wysokogatunkowe tworzywo. W butach zastosowano technologię EVA. Buty na co dzień - ponadczasowe i uniwersalne. ;209,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000200632889_01_gh.jpg
78;Sneakersy EA7 EMPORIO ARMANI;EA7 Emporio Armani ;X8X027 XK050 N439 Climbing Ivy/Bronze ;Męskie@Półbuty;Przyciągające uwagę buty marki EA7 Emporio Armani. Lekki wygląd zawdzięczają cholewce: Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Wewnętrzna wyściółka to materiał. We wnętrzu butów znajduje się wkładka: materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Te buty to miejski styl w dobrym wydaniu. ;899,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207944893_01_rz.jpg
79;Buty adidas;adidas, adidas Originals ;Continental 80 Strap EE5359 Ftwwht/Cgreen/Scarle ;Męskie@Półbuty;Modna propozycja marki adidas. W cholewce dominuje Skóra naturalna - Licowa, Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. We wnętrzu butów materiał. Wkładka to materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Buty wzbogacono o technologię EVA. Te buty to miejski styl w dobrym wydaniu. ;239,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206788689_1_.jpg
80;Sneakersy PUMA;Puma ;Desierto V2 373025 01 Taffy/Taffy/Puma Black ;Męskie@Półbuty;Modna propozycja marki Puma. W cholewce dominuje Skóra naturalna - Licowa, Skóra ekologiczna - Skóra ekologiczna. Wewnętrzna wyściółka to materiał, ocieplenie, polar. Komfort noszenia podnosi wkładka: materiał. Podeszwa to wysokogatunkowe tworzywo. W butach zastosowano technologię SoftFoam. Te buty to miejski styl w dobrym wydaniu. ;469,99 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207353275_01_rz.jpg
81;Sneakersy NEW BALANCE;New Balance ;CM997HAY Granatowy ;Męskie@Półbuty;Modna propozycja marki New Balance. Cholewka wyprofilowana z najlepszych surowców: Skóra naturalna - Licowa, Zamsz, Materiał - Materiał. Posiadają wyściółkę - to materiał. Komfort noszenia podnosi wkładka: materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Te buty to miejski styl w dobrym wydaniu. ; 239,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206901507_01_wj.jpg
82;Buty NIKE;NIKE ;Cortez Basic Leather 819719 103 White/Varsity Red ;Męskie@Półbuty;Modna propozycja marki NIKE. W cholewce dominuje Skóra naturalna - Licowa, Materiał - Materiał. Wewnętrzna wyściółka to materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa to wysokogatunkowe tworzywo. Buty na co dzień - ponadczasowe i uniwersalne. ;289,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206564818_01_dp.jpg
83;Sneakersy GANT;Gant ;Nicewill 21633872 Dark Olive G710 ;Męskie@Półbuty;Klasyczna propozycja marki Gant. Lekki wygląd zawdzięczają cholewce: Skóra naturalna - Zamsz, Materiał - Materiał. Wewnętrzna wyściółka to materiał. Wkładka to skóra. Materiał podeszwy to wysokogatunkowe tworzywo. Te buty to miejski styl w dobrym wydaniu. ;319,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207503731_01_rz.jpg
84;Sneakersy NEW BALANCE;New Balance ;GM500GRY Szary ;Męskie@Półbuty;Przyciągające uwagę buty marki New Balance. Cholewka wyprofilowana z najlepszych surowców: Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. We wnętrzu butów materiał. Wkładka to materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;209,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000199269059_new_balance-gm500gry_kc_01.jpg
85;Sneakersy NEW BALANCE;New Balance ;ML515OTX Biały ;Męskie@Półbuty;Przyciągające uwagę buty marki New Balance. Lekki wygląd zawdzięczają cholewce: Skóra naturalna - Licowa, Zamsz, Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Posiadają wyściółkę - to materiał. Wkładka to materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Buty na co dzień - ponadczasowe i uniwersalne. ;219,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207027756_01_mf.jpg
